data,cnpj,Estabelecimento,nNF,tPag,Forma_Pagamento,tBand,vPag,vNF
2026-05-19,07843328000208,Filial_Proview,6390,04,Cartao_Debito,,2000.0,2000.0
2026-05-19,07843328000208,Filial_Proview,6391,04,Cartao_Debito,,1600.0,1600.0
2026-05-19,07843328000208,Filial_Proview,6392,04,Cartao_Debito,,3000.0,3000.0
2026-05-19,07843328000208,Filial_Proview,6393,03,Cartao_Credito,,1600.0,1600.0
2026-05-19,07843328000208,Filial_Proview,6394,04,Cartao_Debito,,1790.0,1790.0
2026-05-19,07843328000208,Filial_Proview,6395,03,Cartao_Credito,,1290.0,1290.0
2026-05-19,07843328000208,Filial_Proview,6396,03,Cartao_Credito,,1000.0,1000.0
2026-05-19,07843328000208,Filial_Proview,6397,03,Cartao_Credito,,1200.0,1200.0
2026-05-20,07843328000208,Filial_Proview,6398,03,Cartao_Credito,,3250.0,3250.0
2026-05-20,07843328000208,Filial_Proview,6399,03,Cartao_Credito,,850.0,850.0
2026-05-26,07843328000208,Filial_Proview,6400,03,Cartao_Credito,,3600.0,3600.0
2026-05-26,07843328000208,Filial_Proview,6401,03,Cartao_Credito,,3450.0,3450.0
2026-05-26,07843328000208,Filial_Proview,6402,03,Cartao_Credito,,2430.0,2430.0
2026-05-26,07843328000208,Filial_Proview,6403,03,Cartao_Credito,,1950.0,1950.0
2026-05-26,07843328000208,Filial_Proview,6404,03,Cartao_Credito,,1980.0,1980.0
2026-05-26,07843328000208,Filial_Proview,6405,03,Cartao_Credito,,1300.0,1300.0
2026-05-28,07843328000208,Filial_Proview,6406,03,Cartao_Credito,,1700.0,1700.0
2026-05-29,07843328000208,Filial_Proview,6407,03,Cartao_Credito,,4600.0,4600.0
2026-05-29,07843328000208,Filial_Proview,6408,03,Cartao_Credito,,1100.0,1100.0
2026-05-29,07843328000208,Filial_Proview,6409,04,Cartao_Debito,,2940.0,2940.0
2026-05-29,07843328000208,Filial_Proview,6410,03,Cartao_Credito,,3300.0,3300.0
2026-05-29,07843328000208,Filial_Proview,6412,13,13,,850.0,850.0
2026-05-29,07843328000208,Filial_Proview,6413,04,Cartao_Debito,,2000.0,2000.0
2026-05-29,07843328000208,Filial_Proview,6414,04,Cartao_Debito,,400.0,400.0
2026-05-29,07843328000208,Filial_Proview,6415,03,Cartao_Credito,,600.0,600.0
2026-05-29,07843328000208,Filial_Proview,6416,03,Cartao_Credito,,3400.0,3400.0
2026-05-29,07843328000208,Filial_Proview,6417,13,13,,2180.0,2180.0
2026-05-29,07843328000208,Filial_Proview,6418,13,13,,3080.0,3080.0
2026-05-05,18960845000194,Oticas_BH,10789,03,Cartao_Credito,,740.0,740.0
2026-05-13,18960845000194,Oticas_BH,10790,03,Cartao_Credito,,2600.0,2600.0
2026-05-13,18960845000194,Oticas_BH,10791,13,13,,1000.0,2400.0
2026-05-13,18960845000194,Oticas_BH,10791,03,Cartao_Credito,,1400.0,2400.0
2026-05-13,18960845000194,Oticas_BH,10792,03,Cartao_Credito,,2000.0,2000.0
2026-05-13,18960845000194,Oticas_BH,10793,03,Cartao_Credito,,2000.0,2000.0
2026-05-13,18960845000194,Oticas_BH,10794,03,Cartao_Credito,,1650.0,1650.0
2026-05-13,18960845000194,Oticas_BH,10795,03,Cartao_Credito,,1000.0,1000.0
2026-05-13,18960845000194,Oticas_BH,10796,03,Cartao_Credito,,710.0,710.0
2026-05-13,18960845000194,Oticas_BH,10797,03,Cartao_Credito,,7600.0,7600.0
2026-05-13,18960845000194,Oticas_BH,10798,13,13,,10000.0,10000.0
2026-05-15,18960845000194,Oticas_BH,10800,13,13,,900.0,900.0
2026-05-15,18960845000194,Oticas_BH,10801,03,Cartao_Credito,,900.0,900.0
2026-05-15,18960845000194,Oticas_BH,10802,03,Cartao_Credito,,3390.0,3390.0
2026-05-15,18960845000194,Oticas_BH,10803,13,13,,600.0,600.0
2026-05-15,18960845000194,Oticas_BH,10804,03,Cartao_Credito,,990.0,990.0
2026-05-15,18960845000194,Oticas_BH,10805,03,Cartao_Credito,,450.0,450.0
2026-05-15,18960845000194,Oticas_BH,10806,03,Cartao_Credito,,3400.0,3400.0
2026-05-15,18960845000194,Oticas_BH,10807,03,Cartao_Credito,,1000.0,1000.0
2026-05-15,18960845000194,Oticas_BH,10808,13,13,,2350.0,2350.0
2026-05-18,18960845000194,Oticas_BH,10809,03,Cartao_Credito,,990.0,990.0
2026-05-18,18960845000194,Oticas_BH,10810,03,Cartao_Credito,,300.0,300.0
2026-05-18,18960845000194,Oticas_BH,10811,03,Cartao_Credito,,2280.0,2280.0
2026-05-18,18960845000194,Oticas_BH,10812,03,Cartao_Credito,,1200.0,1200.0
2026-05-18,18960845000194,Oticas_BH,10813,03,Cartao_Credito,,990.0,990.0
2026-05-18,18960845000194,Oticas_BH,10814,03,Cartao_Credito,,1450.0,1450.0
2026-05-18,18960845000194,Oticas_BH,10815,03,Cartao_Credito,,3900.0,3900.0
2026-05-18,18960845000194,Oticas_BH,10816,13,13,,200.0,2100.0
2026-05-18,18960845000194,Oticas_BH,10816,03,Cartao_Credito,,1900.0,2100.0
2026-05-18,18960845000194,Oticas_BH,10817,13,13,,700.0,1800.0
2026-05-18,18960845000194,Oticas_BH,10817,03,Cartao_Credito,,1100.0,1800.0
2026-05-19,18960845000194,Oticas_BH,10818,03,Cartao_Credito,,2840.0,2840.0
2026-05-19,18960845000194,Oticas_BH,10819,13,13,,530.0,530.0
2026-05-19,18960845000194,Oticas_BH,10820,03,Cartao_Credito,,7100.0,7100.0
2026-05-19,18960845000194,Oticas_BH,10821,03,Cartao_Credito,,1690.0,1690.0
2026-05-19,18960845000194,Oticas_BH,10822,13,13,,3000.0,5000.0
2026-05-19,18960845000194,Oticas_BH,10822,03,Cartao_Credito,,2000.0,5000.0
2026-05-20,18960845000194,Oticas_BH,10823,03,Cartao_Credito,,2210.0,2210.0
2026-05-20,18960845000194,Oticas_BH,10824,03,Cartao_Credito,,1767.0,1767.0
2026-05-20,18960845000194,Oticas_BH,10825,03,Cartao_Credito,,550.0,550.0
2026-05-20,18960845000194,Oticas_BH,10826,03,Cartao_Credito,,2400.0,2400.0
2026-05-21,18960845000194,Oticas_BH,10827,03,Cartao_Credito,,1250.0,1250.0
2026-05-21,18960845000194,Oticas_BH,10828,03,Cartao_Credito,,450.0,450.0
2026-05-21,18960845000194,Oticas_BH,10829,03,Cartao_Credito,,2600.0,2600.0
2026-05-21,18960845000194,Oticas_BH,10830,13,13,,1000.0,2740.0
2026-05-21,18960845000194,Oticas_BH,10830,03,Cartao_Credito,,1740.0,2740.0
2026-05-21,18960845000194,Oticas_BH,10831,13,13,,400.0,2750.0
2026-05-21,18960845000194,Oticas_BH,10831,03,Cartao_Credito,,2350.0,2750.0
2026-05-21,18960845000194,Oticas_BH,10832,03,Cartao_Credito,,812.0,812.0
2026-05-21,18960845000194,Oticas_BH,10833,03,Cartao_Credito,,1600.0,1600.0
2026-05-21,18960845000194,Oticas_BH,10834,03,Cartao_Credito,,1640.0,1640.0
2026-05-21,18960845000194,Oticas_BH,10835,03,Cartao_Credito,,1640.0,1640.0
2026-05-22,18960845000194,Oticas_BH,10836,03,Cartao_Credito,,800.0,800.0
2026-05-22,18960845000194,Oticas_BH,10837,13,13,,3840.0,3840.0
2026-05-25,18960845000194,Oticas_BH,10838,13,13,,800.0,800.0
2026-05-25,18960845000194,Oticas_BH,10839,03,Cartao_Credito,,1800.0,1800.0
2026-05-25,18960845000194,Oticas_BH,10840,03,Cartao_Credito,,1100.0,1100.0
2026-05-25,18960845000194,Oticas_BH,10841,03,Cartao_Credito,,650.0,650.0
2026-05-25,18960845000194,Oticas_BH,10842,03,Cartao_Credito,,3140.0,3140.0
2026-05-25,18960845000194,Oticas_BH,10843,03,Cartao_Credito,,520.0,520.0
2026-05-25,18960845000194,Oticas_BH,10844,03,Cartao_Credito,,5350.0,5350.0
2026-05-26,18960845000194,Oticas_BH,10845,03,Cartao_Credito,,3320.0,3320.0
2026-05-26,18960845000194,Oticas_BH,10846,13,13,,800.0,800.0
2026-05-26,18960845000194,Oticas_BH,10847,03,Cartao_Credito,,2595.0,2595.0
2026-05-26,18960845000194,Oticas_BH,10848,13,13,,490.0,490.0
2026-05-26,18960845000194,Oticas_BH,10849,03,Cartao_Credito,,690.0,690.0
2026-05-26,18960845000194,Oticas_BH,10850,03,Cartao_Credito,,1690.0,1690.0
2026-05-27,18960845000194,Oticas_BH,10851,04,Cartao_Debito,,1180.0,2360.0
2026-05-27,18960845000194,Oticas_BH,10851,13,13,,1180.0,2360.0
2026-05-27,18960845000194,Oticas_BH,10852,13,13,,2300.0,2300.0
2026-05-27,18960845000194,Oticas_BH,10853,03,Cartao_Credito,,2200.0,2200.0
2026-05-27,18960845000194,Oticas_BH,10854,04,Cartao_Debito,,1400.0,1400.0
2026-05-27,18960845000194,Oticas_BH,10855,04,Cartao_Debito,,300.0,900.0
2026-05-27,18960845000194,Oticas_BH,10855,03,Cartao_Credito,,600.0,900.0
2026-05-28,18960845000194,Oticas_BH,10856,03,Cartao_Credito,,2676.0,2676.0
2026-05-28,18960845000194,Oticas_BH,10857,03,Cartao_Credito,,1175.0,1175.0
2026-05-28,18960845000194,Oticas_BH,10858,13,13,,1900.0,1900.0
2026-05-28,18960845000194,Oticas_BH,10859,03,Cartao_Credito,,690.0,690.0
2026-05-28,18960845000194,Oticas_BH,10860,03,Cartao_Credito,,4390.0,4390.0
2026-05-28,18960845000194,Oticas_BH,10861,03,Cartao_Credito,,2540.0,2540.0
2026-05-28,18960845000194,Oticas_BH,10862,03,Cartao_Credito,,3320.0,3320.0
2026-05-28,18960845000194,Oticas_BH,10863,03,Cartao_Credito,,1200.0,1200.0
2026-05-28,18960845000194,Oticas_BH,10864,03,Cartao_Credito,,1600.0,1600.0
2026-05-28,18960845000194,Oticas_BH,10865,03,Cartao_Credito,,1700.0,1700.0
2026-05-28,18960845000194,Oticas_BH,10866,04,Cartao_Debito,,500.0,500.0
2026-05-28,18960845000194,Oticas_BH,10867,03,Cartao_Credito,,2000.0,2000.0
2026-05-29,18960845000194,Oticas_BH,10868,03,Cartao_Credito,,1970.0,1970.0
2026-05-29,18960845000194,Oticas_BH,10869,03,Cartao_Credito,,2250.0,2250.0
2026-05-15,07843328000119,Matriz_Luminis,3513,03,Cartao_Credito,,1990.0,1990.0
2026-05-18,07843328000119,Matriz_Luminis,3514,03,Cartao_Credito,,6790.0,6790.0
2026-05-21,07843328000119,Matriz_Luminis,3515,03,Cartao_Credito,,5350.0,5350.0
2026-05-21,07843328000119,Matriz_Luminis,3516,03,Cartao_Credito,,1500.0,1500.0
2026-05-21,07843328000119,Matriz_Luminis,3517,03,Cartao_Credito,,1600.0,1600.0
2026-05-21,07843328000119,Matriz_Luminis,3518,03,Cartao_Credito,,3000.0,3000.0
2026-05-21,07843328000119,Matriz_Luminis,3519,03,Cartao_Credito,,1080.0,1080.0
2026-05-21,07843328000119,Matriz_Luminis,3520,03,Cartao_Credito,,1230.0,1230.0
2026-05-21,07843328000119,Matriz_Luminis,3521,03,Cartao_Credito,,3510.0,3510.0
2026-05-28,07843328000119,Matriz_Luminis,3522,03,Cartao_Credito,,1250.0,1250.0
2026-05-28,07843328000119,Matriz_Luminis,3523,03,Cartao_Credito,,1410.0,1410.0
2026-05-28,07843328000119,Matriz_Luminis,3524,03,Cartao_Credito,,2800.0,2800.0
2026-05-28,07843328000119,Matriz_Luminis,3525,03,Cartao_Credito,,1950.0,1950.0
2026-05-28,07843328000119,Matriz_Luminis,3526,03,Cartao_Credito,,1200.0,1200.0
2026-05-28,07843328000119,Matriz_Luminis,3527,03,Cartao_Credito,,400.0,400.0
2026-05-28,07843328000119,Matriz_Luminis,3528,20,20,,200.0,200.0
2026-05-28,07843328000119,Matriz_Luminis,3529,20,20,,466.67,466.67
2026-05-28,07843328000119,Matriz_Luminis,3530,03,Cartao_Credito,,290.0,790.0
2026-05-28,07843328000119,Matriz_Luminis,3530,20,20,,500.0,790.0
2026-05-28,07843328000119,Matriz_Luminis,3531,03,Cartao_Credito,,950.0,950.0
2026-05-28,07843328000119,Matriz_Luminis,3532,20,20,,100.0,100.0
2026-05-28,07843328000119,Matriz_Luminis,3533,20,20,,600.0,600.0
2026-05-28,07843328000119,Matriz_Luminis,3534,04,Cartao_Debito,,1000.0,1000.0
2026-05-28,07843328000119,Matriz_Luminis,3535,03,Cartao_Credito,,1200.0,1200.0
2026-05-28,07843328000119,Matriz_Luminis,3536,03,Cartao_Credito,,2000.0,2000.0
2026-05-28,07843328000119,Matriz_Luminis,3537,03,Cartao_Credito,,800.0,800.0
2026-05-28,07843328000119,Matriz_Luminis,3538,20,20,,400.0,400.0
2026-05-28,07843328000119,Matriz_Luminis,3539,20,20,,50.0,50.0
2026-05-28,07843328000119,Matriz_Luminis,3540,20,20,,380.0,380.0
2026-05-28,07843328000119,Matriz_Luminis,3541,03,Cartao_Credito,,350.0,350.0
2026-05-28,07843328000119,Matriz_Luminis,3542,03,Cartao_Credito,,1600.0,1600.0
2026-05-28,07843328000119,Matriz_Luminis,3543,03,Cartao_Credito,,1170.0,1170.0
2026-05-28,07843328000119,Matriz_Luminis,3544,04,Cartao_Debito,,1648.0,1648.0
2026-05-28,07843328000119,Matriz_Luminis,3545,03,Cartao_Credito,,3000.0,3000.0
2026-05-28,07843328000119,Matriz_Luminis,3546,03,Cartao_Credito,,3600.0,3600.0
2026-05-29,07843328000119,Matriz_Luminis,3547,04,Cartao_Debito,,550.0,550.0
2026-05-29,07843328000119,Matriz_Luminis,3548,03,Cartao_Credito,,1500.0,2900.0
2026-05-29,07843328000119,Matriz_Luminis,3548,04,Cartao_Debito,,1400.0,2900.0
