estabelecimento,cnpj,merchant_id,bandeira,modalidade,forma_pgto,dh_venda,data,mes,status,parcelas,data_1pgto,aut,cv,terminal,valor_bruto,valor_taxa,valor_liquido,emissor
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-14 11:56,2025-01-14,2025-01,Aprovada,10,2025-02-14,034197,000001343,14490157,2000.0,-52.2,1947.8,Nacional
Oticas_BH,18960845000194,147098,Elo,Débito,Débito,2025-01-14 11:57,2025-01-14,2025-01,Aprovada,01,2025-01-15,937816,000001345,14490157,900.0,-11.25,888.75,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-01-15 11:46,2025-01-15,2025-01,Aprovada,01,2025-01-16,M59908,000001347,14490157,175.0,-2.28,172.72,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-16 10:09,2025-01-16,2025-01,Aprovada,03,2025-02-17,693844,000001351,14490157,440.0,-9.9,430.1,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-16 10:36,2025-01-16,2025-01,Aprovada,03,2025-02-17,001409,000001355,14490157,900.0,-21.6,878.4,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-16 14:47,2025-01-16,2025-01,Aprovada,04,2025-02-17,673816,000001357,14490157,700.0,-15.75,684.25,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-17 14:22,2025-01-17,2025-01,Aprovada,10,2025-02-17,074302,000001359,14490157,1220.0,-31.84,1188.16,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-20 14:27,2025-01-20,2025-01,Aprovada,06,2025-02-20,674499,000001363,14490157,1090.0,-24.53,1065.47,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-21 09:05,2025-01-21,2025-01,Aprovada,10,2025-02-21,522303,000001367,14490157,2090.0,-54.55,2035.45,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-01-21 09:57,2025-01-21,2025-01,Aprovada,01,2025-01-22,821783,000001371,14490157,200.0,-2.5,197.5,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-21 10:25,2025-01-21,2025-01,Negada,10,,00000000,104488090,EG551985,2580.0,0,0,N/A
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-21 10:49,2025-01-21,2025-01,Aprovada,10,2025-02-21,062665,000001373,14490157,1980.0,-47.52,1932.48,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-21 11:02,2025-01-21,2025-01,Aprovada,08,2025-02-21,040353,000001375,14490157,940.0,-22.56,917.44,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-21 15:33,2025-01-21,2025-01,Aprovada,08,2025-02-21,643631,000001377,14490157,1620.0,-38.88,1581.12,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-21 16:19,2025-01-21,2025-01,Negada,10,,000000,000001379,14490157,2350.0,0,0,N/A
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-21 16:20,2025-01-21,2025-01,Aprovada,10,2025-02-21,R07142,000001381,14490157,2350.0,-61.34,2288.66,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-23 08:58,2025-01-23,2025-01,Aprovada,03,2025-02-24,068137,000001383,14490157,1380.0,-33.12,1346.88,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-23 09:41,2025-01-23,2025-01,Aprovada,05,2025-02-24,036919,000001387,14490157,800.0,-19.2,780.8,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-01-23 09:47,2025-01-23,2025-01,Aprovada,01,2025-01-24,474469,000001389,14490157,440.0,-5.5,434.5,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-23 10:38,2025-01-23,2025-01,Aprovada,10,2025-02-24,065903,000001391,14490157,3650.0,-87.6,3562.4,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-23 11:17,2025-01-23,2025-01,Aprovada,10,2025-02-24,947260,000001393,14490157,2190.0,-57.16,2132.84,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-01-23 13:45,2025-01-23,2025-01,Aprovada,01,2025-01-24,870973,000001395,14490157,70.0,-0.88,69.12,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-01-23 15:23,2025-01-23,2025-01,Aprovada,01,2025-01-24,241163,000001397,14490157,50.0,-0.65,49.35,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito À Vista,2025-01-23 17:15,2025-01-23,2025-01,Aprovada,01,2025-02-24,660441,000001399,14490157,20.0,-0.38,19.62,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-24 09:42,2025-01-24,2025-01,Aprovada,10,2025-02-24,065915,000001401,14490157,855.0,-20.52,834.48,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-01-24 11:09,2025-01-24,2025-01,Aprovada,10,2025-02-24,601474,000001405,14490157,3400.0,-81.6,3318.4,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-24 12:45,2025-01-24,2025-01,Aprovada,05,2025-02-24,353376,000001407,14490157,1400.0,-31.5,1368.5,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-24 16:17,2025-01-24,2025-01,Aprovada,10,2025-02-24,354986,000001409,14490157,2100.0,-50.4,2049.6,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-01-24 16:28,2025-01-24,2025-01,Aprovada,01,2025-01-27,806482,000001411,14490157,4980.0,-62.25,4917.75,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-24 18:16,2025-01-24,2025-01,Aprovada,04,2025-02-24,079951,000001413,14490157,1590.0,-35.78,1554.22,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-01-28 09:27,2025-01-28,2025-01,Aprovada,01,2025-01-29,754177,000001415,14490157,2400.0,-30.0,2370.0,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 10:05,2025-01-28,2025-01,Aprovada,03,2025-02-28,888106,000001419,14490157,790.0,-18.96,771.04,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 10:36,2025-01-28,2025-01,Aprovada,08,2025-02-28,837417,000001421,14490157,918.0,-23.96,894.04,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 10:43,2025-01-28,2025-01,Negada,04,,000000,000001423,14490157,2100.0,0,0,N/A
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-28 10:44,2025-01-28,2025-01,Aprovada,04,2025-02-28,156284,000001425,14490157,2100.0,-47.25,2052.75,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 10:45,2025-01-28,2025-01,Aprovada,03,2025-02-28,454666,000001427,14490157,2100.0,-50.4,2049.6,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-28 11:51,2025-01-28,2025-01,Aprovada,10,2025-02-28,057324,000001429,14490157,2050.0,-49.2,2000.8,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-28 13:10,2025-01-28,2025-01,Aprovada,03,2025-02-28,029932,000001431,14490157,790.0,-17.78,772.22,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 14:55,2025-01-28,2025-01,Aprovada,10,2025-02-28,093810,000001433,14490157,2580.0,-67.34,2512.66,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-28 15:54,2025-01-28,2025-01,Aprovada,06,2025-02-28,092963,000001435,14490157,690.0,-16.56,673.44,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 08:30,2025-01-29,2025-01,Aprovada,10,2025-03-05,312549,000001437,14490157,1830.0,-47.76,1782.24,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-29 09:18,2025-01-29,2025-01,Aprovada,10,2025-03-05,740349,000001441,14490157,1890.0,-45.36,1844.64,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 09:52,2025-01-29,2025-01,Aprovada,10,2025-03-05,093396,000001443,14490157,1550.0,-40.46,1509.54,Nacional
Oticas_BH,18960845000194,147098,Elo,Débito,Débito,2025-01-29 10:39,2025-01-29,2025-01,Aprovada,01,2025-01-30,114423,000001445,14490157,2700.0,-33.75,2666.25,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-01-29 10:40,2025-01-29,2025-01,Aprovada,10,2025-03-05,126460,000001447,14490157,3975.0,-95.4,3879.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 11:11,2025-01-29,2025-01,Aprovada,10,2025-03-05,094511,000001449,14490157,3300.0,-86.13,3213.87,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-29 11:16,2025-01-29,2025-01,Aprovada,10,2025-03-05,261721,000001451,14490157,1950.0,-46.8,1903.2,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 13:44,2025-01-29,2025-01,Aprovada,06,2025-03-05,047267,000001453,14490157,2100.0,-50.4,2049.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 13:48,2025-01-29,2025-01,Aprovada,06,2025-03-05,410510,000001455,14490157,850.0,-20.4,829.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-29 17:11,2025-01-29,2025-01,Aprovada,04,2025-03-05,099650,000001457,14490157,500.0,-12.0,488.0,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-30 09:29,2025-01-30,2025-01,Negada,10,,000000,000001459,14490157,2600.0,0,0,N/A
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-30 09:37,2025-01-30,2025-01,Aprovada,10,2025-03-05,373164,000001463,14490157,2600.0,-67.86,2532.14,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-30 10:09,2025-01-30,2025-01,Aprovada,10,2025-03-05,094252,000001465,14490157,2900.0,-75.69,2824.31,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-30 11:05,2025-01-30,2025-01,Aprovada,04,2025-03-05,084423,000001467,14490157,480.0,-11.52,468.48,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-01-30 11:49,2025-01-30,2025-01,Aprovada,10,2025-03-05,494264,000001469,14490157,3290.0,-78.96,3211.04,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-01-30 16:22,2025-01-30,2025-01,Aprovada,01,2025-01-31,M64657,000001471,14490157,200.0,-2.6,197.4,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-01-30 16:46,2025-01-30,2025-01,Aprovada,06,2025-03-05,996992,000001473,14490157,2090.0,-50.16,2039.84,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-01 11:13,2025-02-01,2025-02,Aprovada,03,2025-03-05,R10188,000001475,14490157,490.0,-11.76,478.24,Nacional
Oticas_BH,18960845000194,147098,Elo,Débito,Débito,2025-02-03 13:15,2025-02-03,2025-02,Aprovada,01,2025-02-04,930938,000001479,14490157,1000.0,-12.5,987.5,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-02-03 14:57,2025-02-03,2025-02,Negada,01,,548631,000001483,14490157,100.0,0,0,N/A
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito À Vista,2025-02-03 14:58,2025-02-03,2025-02,Aprovada,01,2025-03-06,891830,000001485,14490157,100.0,-1.9,98.1,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito À Vista,2025-02-04 09:01,2025-02-04,2025-02,Aprovada,01,2025-03-07,328700,000001487,14490157,500.0,-9.5,490.5,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-04 15:14,2025-02-04,2025-02,Aprovada,10,2025-03-07,830186,000001491,14490157,3140.0,-81.95,3058.05,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-05 11:49,2025-02-05,2025-02,Aprovada,10,2025-03-10,018013,000001493,14490157,2190.0,-52.56,2137.44,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-05 12:17,2025-02-05,2025-02,Aprovada,10,2025-03-10,922690,000001497,14490157,2000.0,-48.0,1952.0,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-06 10:51,2025-02-06,2025-02,Aprovada,05,2025-03-10,003924,000001499,14490157,650.0,-15.6,634.4,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-06 12:01,2025-02-06,2025-02,Aprovada,01,2025-02-07,014770,000001503,14490157,108.0,-1.35,106.65,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-06 15:58,2025-02-06,2025-02,Negada,10,,000000,000001505,14490157,2240.0,0,0,N/A
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-06 16:01,2025-02-06,2025-02,Aprovada,10,2025-03-10,023860,000001507,14490157,2240.0,-58.46,2181.54,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-06 16:35,2025-02-06,2025-02,Aprovada,04,2025-03-10,754806,000001509,14490157,800.0,-19.2,780.8,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-06 17:06,2025-02-06,2025-02,Aprovada,10,2025-03-10,R07260,000001511,14490157,2600.0,-67.86,2532.14,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-06 17:48,2025-02-06,2025-02,Aprovada,10,2025-03-10,241939,172545882,EG551985,3950.0,-124.43,3825.57,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-07 09:28,2025-02-07,2025-02,Aprovada,10,2025-03-10,889313,000001513,14490157,880.0,-22.97,857.03,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-07 10:46,2025-02-07,2025-02,Aprovada,04,2025-03-10,062651,000001517,14490157,335.0,-8.04,326.96,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-02-10 13:59,2025-02-10,2025-02,Aprovada,01,2025-02-11,M02409,000001519,14490157,940.0,-12.22,927.78,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-02-11 08:46,2025-02-11,2025-02,Aprovada,06,2025-03-14,884832,000001523,14490157,3300.0,-74.25,3225.75,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-11 09:47,2025-02-11,2025-02,Aprovada,10,2025-03-14,045256,000001527,14490157,3240.0,-84.56,3155.44,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-11 11:44,2025-02-11,2025-02,Aprovada,03,2025-03-14,084521,000001529,14490157,350.0,-8.4,341.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-11 15:33,2025-02-11,2025-02,Aprovada,03,2025-03-14,370935,000001531,14490157,750.0,-18.0,732.0,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-11 15:52,2025-02-11,2025-02,Aprovada,06,2025-03-14,015014,000001533,14490157,1400.0,-31.5,1368.5,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-12 09:43,2025-02-12,2025-02,Aprovada,10,2025-03-17,151743,000001535,14490157,1350.0,-35.24,1314.76,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-12 10:51,2025-02-12,2025-02,Aprovada,05,2025-03-17,457393,000001539,14490157,990.0,-23.76,966.24,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-12 13:46,2025-02-12,2025-02,Aprovada,10,2025-03-17,036539,000001541,14490157,1780.0,-46.46,1733.54,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-12 17:06,2025-02-12,2025-02,Aprovada,10,2025-03-17,069357,000001543,14490157,3000.0,-78.3,2921.7,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-13 11:46,2025-02-13,2025-02,Aprovada,01,2025-02-14,142416,000001545,14490157,500.0,-6.25,493.75,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito À Vista,2025-02-13 14:08,2025-02-13,2025-02,Aprovada,01,2025-03-17,022491,000001549,14490157,50.0,-0.95,49.05,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-13 14:24,2025-02-13,2025-02,Aprovada,06,2025-03-17,081665,000001551,14490157,650.0,-15.6,634.4,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-13 15:47,2025-02-13,2025-02,Aprovada,10,2025-03-17,058611,000001553,14490157,2000.0,-52.2,1947.8,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-14 10:37,2025-02-14,2025-02,Aprovada,10,2025-03-17,373784,000001555,14490157,2280.0,-54.72,2225.28,Nacional
Oticas_BH,18960845000194,147098,Elo,Débito,Débito,2025-02-14 11:17,2025-02-14,2025-02,Aprovada,01,2025-02-17,462279,000001559,14490157,4800.0,-60.0,4740.0,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-14 13:30,2025-02-14,2025-02,Aprovada,10,2025-03-17,088693,000001561,14490157,1719.0,-44.87,1674.13,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-02-17 08:27,2025-02-17,2025-02,Aprovada,05,2025-03-20,450410,000001563,14490157,3600.0,-81.0,3519.0,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-17 10:12,2025-02-17,2025-02,Aprovada,07,2025-03-20,048265,000001567,14490157,900.0,-21.6,878.4,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-17 14:10,2025-02-17,2025-02,Aprovada,03,2025-03-20,051073,000001569,14490157,350.0,-8.4,341.6,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito À Vista,2025-02-18 09:09,2025-02-18,2025-02,Aprovada,01,2025-03-21,081028,000001571,14490157,1120.0,-21.28,1098.72,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-02-18 11:15,2025-02-18,2025-02,Aprovada,03,2025-03-21,322399,000001575,14490157,1035.0,-23.29,1011.71,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-18 11:56,2025-02-18,2025-02,Aprovada,08,2025-03-21,AJKOK9,000001577,14490157,1100.0,-28.71,1071.29,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-18 12:55,2025-02-18,2025-02,Aprovada,10,2025-03-21,554366,000001579,14490157,5430.0,-141.72,5288.28,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-18 13:12,2025-02-18,2025-02,Aprovada,03,2025-03-21,097947,000001581,14490157,340.0,-8.16,331.84,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-18 14:58,2025-02-18,2025-02,Aprovada,10,2025-03-21,096636,000001583,14490157,1560.0,-40.72,1519.28,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-20 08:13,2025-02-20,2025-02,Aprovada,06,2025-03-24,998222,000001585,14490157,890.0,-20.03,869.97,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-20 11:19,2025-02-20,2025-02,Aprovada,01,2025-02-21,140776,000001589,14490157,1000.0,-12.5,987.5,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-20 11:20,2025-02-20,2025-02,Aprovada,08,2025-03-24,065009,000001591,14490157,850.0,-20.4,829.6,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-20 13:06,2025-02-20,2025-02,Aprovada,01,2025-02-21,931829,000001593,14490157,300.0,-3.75,296.25,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito À Vista,2025-02-20 15:22,2025-02-20,2025-02,Negada,01,,000000,000001595,14490157,690.0,0,0,N/A
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito À Vista,2025-02-20 15:23,2025-02-20,2025-02,Aprovada,01,2025-03-24,823330,000001597,14490157,690.0,-13.11,676.89,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-21 07:57,2025-02-21,2025-02,Aprovada,07,2025-03-24,674595,000001599,14490157,1470.0,-38.37,1431.63,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-21 07:58,2025-02-21,2025-02,Negada,09,,000000,000001603,14490157,1800.0,0,0,N/A
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-21 09:44,2025-02-21,2025-02,Aprovada,10,2025-03-24,532340,000001605,14490157,1000.0,-24.0,976.0,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-21 09:44,2025-02-21,2025-02,Aprovada,02,2025-03-24,980991,000001607,14490157,100.0,-2.4,97.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-21 10:43,2025-02-21,2025-02,Aprovada,10,2025-03-24,015478,000001609,14490157,7450.0,-194.45,7255.55,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-21 11:17,2025-02-21,2025-02,Aprovada,10,2025-03-24,017017,000001611,14490157,1900.0,-45.6,1854.4,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-21 11:19,2025-02-21,2025-02,Aprovada,10,2025-03-24,693505,000001613,14490157,3700.0,-88.8,3611.2,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-21 11:45,2025-02-21,2025-02,Aprovada,10,2025-03-24,089086,000001615,14490157,3100.0,-80.91,3019.09,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-21 14:25,2025-02-21,2025-02,Aprovada,01,2025-02-24,311663,000001617,14490157,2260.0,-28.25,2231.75,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-25 12:04,2025-02-25,2025-02,Negada,10,,000000,000001619,14490157,1500.0,0,0,N/A
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-25 12:06,2025-02-25,2025-02,Aprovada,10,2025-03-28,061699,000001623,14490157,1200.0,-28.8,1171.2,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-25 12:08,2025-02-25,2025-02,Aprovada,04,2025-03-28,885466,000001625,14490157,300.0,-7.2,292.8,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-25 12:20,2025-02-25,2025-02,Aprovada,05,2025-03-28,162544,000001627,14490157,1450.0,-32.63,1417.37,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-25 15:04,2025-02-25,2025-02,Aprovada,06,2025-03-28,663532,000001629,14490157,850.0,-20.4,829.6,Nacional
Oticas_BH,18960845000194,147098,Elo,Crédito,Crédito Parcelado Lojista,2025-02-25 15:44,2025-02-25,2025-02,Aprovada,02,2025-03-28,651411,000001631,14490157,500.0,-11.25,488.75,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-25 16:03,2025-02-25,2025-02,Aprovada,01,2025-02-26,157819,000001633,14490157,500.0,-6.25,493.75,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-25 16:09,2025-02-25,2025-02,Aprovada,01,2025-02-26,158179,000001635,14490157,2200.0,-27.5,2172.5,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-25 16:09,2025-02-25,2025-02,Aprovada,10,2025-03-28,707815,000001637,14490157,1500.0,-39.15,1460.85,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-25 17:17,2025-02-25,2025-02,Aprovada,10,2025-03-28,002146,000001639,14490157,5600.0,-146.16,5453.84,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-25 17:18,2025-02-25,2025-02,Aprovada,10,2025-03-28,LTDNN2,000001641,14490157,1980.0,-47.52,1932.48,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Débito,Débito,2025-02-26 11:59,2025-02-26,2025-02,Aprovada,01,2025-02-27,M43654,000001643,14490157,108.0,-1.4,106.6,Nacional
Oticas_BH,18960845000194,147098,Mastercard,Crédito,Crédito Parcelado Lojista,2025-02-26 15:27,2025-02-26,2025-02,Aprovada,10,2025-03-31,R04286,000001647,14490157,2900.0,-75.69,2824.31,Nacional
Oticas_BH,18960845000194,147098,Visa,Débito,Débito,2025-02-27 13:38,2025-02-27,2025-02,Aprovada,01,2025-02-28,206658,000001649,14490157,4000.0,-50.0,3950.0,Nacional
Oticas_BH,18960845000194,147098,Visa,Crédito,Crédito Parcelado Lojista,2025-02-27 15:21,2025-02-27,2025-02,Aprovada,02,2025-03-31,214474,000001653,14490157,490.0,-11.03,478.97,Nacional
